key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank
NeurIPS:116510,NeurIPS 2025,116510,Gradient Alignment in Physics-informed Neural Networks: A Second-Order Optimization Perspective,,Sifan Wang; Ananyae bhartari; Bowen Li; Paris Perdikaris,Accept (poster),Optimizer,"B: Shampoo, structured curvature, and matrix-function computation",,,,,,,Optimizer: Studies gradient conflicts in PINNs and explains the effectiveness of SOAP using a connection to Newton updates.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=iweeVl1RHU,https://neurips.cc/virtual/2025/poster/116510,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f655706547885b8e32ef46f1c067ece2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/f655706547885b8e32ef46f1c067ece2-Paper-Conference.pdf,https://github.com/PredictiveIntelligenceLab/jaxpi/tree/pirate,2026-09-24,,,,,0
NeurIPS:116043,NeurIPS 2025,116043,Gradient Descent as Loss Landscape Navigation: a Normative Framework for Deriving Learning Rules,,John Vastola; Samuel J Gershman; Kanaka Rajan,Accept (poster),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,"Optimizer: Derives learning rules as policies for navigating uncertain loss landscapes, relating gradient descent, momentum, natural gradients and Adam to a common control framework.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=oMi4uyNOlL,https://neurips.cc/virtual/2025/poster/116043,https://proceedings.neurips.cc/paper_files/paper/2025/hash/ad557daf1552a14dd0c26c11d3a72676-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/ad557daf1552a14dd0c26c11d3a72676-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:116024,NeurIPS 2025,116024,Gradient Multi-Normalization for Efficient LLM Training,,Meyer Scetbon; Chao Ma; Wenbo Gong; Ted Meeds,Accept (poster),Matrix computation; Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; X7: Structured products, transforms and GPU kernels",Matrix-gradient normalization without persistent moment states,SinkGD alternates normalization constraints on gradients instead of maintaining Adam-style statistics.,Multi-normalization changes the update geometry; it is not generally identical to a matrix inverse root or polar factor.,Deep learning,,,"Optimizer: SinkGD replaces stored adaptive statistics with iterative gradient multi-normalization, using matrix structure for language-model optimization. | Matrix computation: SinkGD alternates normalization constraints on gradients instead of maintaining Adam-style statistics.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=oanhUGY6un,https://neurips.cc/virtual/2025/poster/116024,https://proceedings.neurips.cc/paper_files/paper/2025/hash/3d6235707dbc91acda049a0ccd641a7e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/3d6235707dbc91acda049a0ccd641a7e-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:118925,NeurIPS 2025,118925,GradMetaNet: An Equivariant Architecture for Learning on Gradients,,Yoav Gelberg; Yam Eitan; Aviv Navon; Aviv Shamsian; Theo Putterman; Michael Bronstein; Haggai Maron,Accept (poster),Matrix computation; Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; X3: Fisher, Hessian, derivatives and implicit differentiation",Compact gradient representations for learned optimization,GradMetaNet uses equivariant processing of gradient sets and rank-one representations to learn updates that exploit curvature structure.,The update is learned from training tasks rather than computed as an exact inverse-curvature product.,Deep learning,,,Optimizer: GradMetaNet learns equivariant gradient transformations using compact representations of per-example gradient structure. | Matrix computation: GradMetaNet uses equivariant processing of gradient sets and rank-one representations to learn updates that exploit curvature structure.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Gvex75bPMI,https://neurips.cc/virtual/2025/poster/118925,https://proceedings.neurips.cc/paper_files/paper/2025/hash/e2d228a7479823e1fb12918f08f8955f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/e2d228a7479823e1fb12918f08f8955f-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:119496,NeurIPS 2025,119496,GSPN-2: Efficient Parallel Sequence Modeling,,Hongjun Wang; yitong jiang; Collin McCarthy; David Wehr; Hanrong Ye; Xinhao Li; Ka Chun Cheung; Wonmin Byeon; Jinwei Gu; Ke Chen; Kai Han; Hongxu Yin; Pavlo Molchanov; Jan Kautz; Sifei Liu,Accept (poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Two-dimensional spatial propagation,GSPN-2 combines structured shared propagation matrices with a fused GPU kernel and shared-memory staging.,A jointly redesigned model and implementation; runtime results cannot be interpreted as exact softmax-attention acceleration.,Deep learning,,,Matrix computation: GSPN-2 combines structured shared propagation matrices with a fused GPU kernel and shared-memory staging.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=9yG7LGYfHS,https://neurips.cc/virtual/2025/poster/119496,https://proceedings.neurips.cc/paper_files/paper/2025/hash/550ab405d0addd3de5b70e57b44878df-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/550ab405d0addd3de5b70e57b44878df-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117569,NeurIPS 2025,117569,Hankel Singular Value Regularization for Highly Compressible State Space Models,,Paul Schwerdtner; Jules Berman; Benjamin Peherstorfer,Accept (poster),Matrix computation,"X2: Eigenproblems, spectral computation and SVD analysis",Hankel singular values during state-space-model training,Exploits block-diagonal system structure to compute Hankel singular values efficiently for compression regularization.,The computation relies on the particular SSM parameterization; compression quality remains task-dependent.,Deep learning,,,Matrix computation: Exploits block-diagonal system structure to compute Hankel singular values efficiently for compression regularization.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=WkztaHpjt1,https://neurips.cc/virtual/2025/poster/117569,https://proceedings.neurips.cc/paper_files/paper/2025/hash/c3070c3388552a08a3326f0d28dc2af9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/c3070c3388552a08a3326f0d28dc2af9-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117979,NeurIPS 2025,117979,"Harmony in Divergence: Towards Fast, Accurate, and Memory-efficient Zeroth-order LLM Fine-tuning",,Qitao Tan; Jun Liu; Zheng Zhan; Caiwen Ding; Yanzhi Wang; Xiaolong Ma; Jaewoo Lee; Jin Lu; Geng Yuan,Accept (poster),Optimizer,F: Zeroth-order and backpropagation alternatives for LLMs,,,,,,,Optimizer: DiZO scales zeroth-order updates layer by layer using divergence from the pretrained model.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Rx6m16By6l,https://neurips.cc/virtual/2025/poster/117979,https://proceedings.neurips.cc/paper_files/paper/2025/hash/ffd4f5a2ea6b93e9bf5af9264d568cf2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/ffd4f5a2ea6b93e9bf5af9264d568cf2-Paper-Conference.pdf,https://github.com/Skilteee/DiZO,2026-09-24,,,,,0
NeurIPS:119109,NeurIPS 2025,119109,How to Scale Second-Order Optimization,,Charlie Chen; Shikai Qiu; Hoang Phan; Qi Lei; Andrew Wilson,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T3: Width/depth scaling and hyperparameter transfer; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,"Optimizer: Studies width/depth transfer of hyperparameters for Shampoo, SOAP and Muon, including blocking, grafting and weight decay in language-model training. | Training dynamics: Studies width/depth transfer of hyperparameters for Shampoo, SOAP and Muon, including blocking, grafting and weight decay in language-model training.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=Ei6IsmxYrb,https://neurips.cc/virtual/2025/poster/119109,,https://openreview.net/pdf?id=Ei6IsmxYrb,,2026-09-24,LLM training,Width/depth; weight decay; Shampoo/SOAP/Muon; grafting,"Studies width/depth transfer of hyperparameters for Shampoo, SOAP and Muon, including blocking, grafting and weight decay in language-model training.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",3
NeurIPS:117324,NeurIPS 2025,117324,Implicit Bias of Spectral Descent and Muon on Multiclass Separable Data,,Chen Fan; Mark Schmidt; Christos Thrampoulidis,Accept (spotlight),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T6: Feature learning, implicit bias and generalization dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Characterizes implicit bias of spectral descent and Muon-like updates through matrix maximum-margin solutions in linear classification. | Training dynamics: Characterizes implicit bias of spectral descent and Muon-like updates through matrix maximum-margin solutions in linear classification.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Zn2ajV1kTQ,https://neurips.cc/virtual/2025/poster/117324,https://proceedings.neurips.cc/paper_files/paper/2025/hash/386432c7534eec9a1cd7cbeea90d7e9f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/386432c7534eec9a1cd7cbeea90d7e9f-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Spectral descent; Muon; max-margin bias,Characterizes implicit bias of spectral descent and Muon-like updates through matrix maximum-margin solutions in linear classification.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
NeurIPS:116442,NeurIPS 2025,116442,Improved Scaling Laws in Linear Regression via Data Reuse,,Licong Lin; Jingfeng Wu; Peter Bartlett,Accept (poster),Training dynamics,"T4: Compute, data and model scaling laws",,,,,,,Training dynamics: Shows multiple SGD passes can improve data-constrained scaling in sketched linear regression.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=jeen4x145W,https://neurips.cc/virtual/2025/poster/116442,https://proceedings.neurips.cc/paper_files/paper/2025/hash/82b76a72a9df183498cf0be3df6eef71-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/82b76a72a9df183498cf0be3df6eef71-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Epochs/data reuse; model dimension; spectral decay,Shows multiple SGD passes can improve data-constrained scaling in sketched linear regression.,Power-law covariance and target alignment assumptions qualify the improved exponents.,0
NeurIPS:119855,NeurIPS 2025,119855,"Improving Energy Natural Gradient Descent through Woodbury, Momentum, and Randomization",,Andrés Guzmán-Cordero; Felix Dangel; Gil Goldshlager; Marius Zeinhofer,Accept (poster),Matrix computation; Optimizer,"J: Adjacent numerical, architectural, and specialized training methods; X3: Fisher, Hessian, derivatives and implicit differentiation",Energy-natural-gradient linear solves in PINNs,"Uses Woodbury identities to reduce solve dimensions, then adds momentum and randomized approximations for larger problems.","Woodbury algebra can be exact, while randomization is approximate; reported benefits are strongest in particular PDE regimes.",Scientific computing,,,"Optimizer: Improves energy natural gradient descent for PINNs through a Woodbury reformulation, SPRING-style momentum and randomized approximations. Specialized scientific training, not an LLM benchmark. | Matrix computation: Uses Woodbury identities to reduce solve dimensions, then adds momentum and randomized approximations for larger problems.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=5YMZfufpfY,https://neurips.cc/virtual/2025/poster/119855,https://proceedings.neurips.cc/paper_files/paper/2025/hash/a5809a25c65040fd43e146126b45b150-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/a5809a25c65040fd43e146126b45b150-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:119297,NeurIPS 2025,119297,In Search of Adam’s Secret Sauce,,Antonio Orvieto; Robert Gower,Accept (oral),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Training dynamics: Compares carefully tuned Adam simplifications and explains why equal momentum parameters retain much of Adam's performance.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=CH72XyZs4y,https://neurips.cc/virtual/2025/poster/119297,https://proceedings.neurips.cc/paper_files/paper/2025/hash/5bd9aa206d782e4e1f7ab5d177a10828-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/5bd9aa206d782e4e1f7ab5d177a10828-Paper-Conference.pdf,,2026-09-24,LLM training,Adam beta1/beta2; clipping; learning rate; optimizer choice,Compares carefully tuned Adam simplifications and explains why equal momentum parameters retain much of Adam's performance.,The equal-beta result is empirical over tested settings; the associated statistical interpretation has specified assumptions.,18
NeurIPS:116729,NeurIPS 2025,116729,Infinite-Width Limit of a Single Attention Layer: Analysis via Tensor Programs,,Mana Sakai; Ryo Karakida; Masaaki Imaizumi,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T3: Width/depth scaling and hyperparameter transfer; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Derives a non-Gaussian infinite-width limit for finite-head attention under standard score scaling.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=gZzLjIYzH1,https://neurips.cc/virtual/2025/poster/116729,https://proceedings.neurips.cc/paper_files/paper/2025/hash/33201f38001dd381aba2c462051449ba-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/33201f38001dd381aba2c462051449ba-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Attention width; head count; score scaling,Derives a non-Gaussian infinite-width limit for finite-head attention under standard score scaling.,"A single-layer initialization/limit result, not a full trained Transformer dynamics theorem.",0
NeurIPS:116843,NeurIPS 2025,116843,Irrational Complex Rotations Empower Low-bit Optimizers,,Zhen Tian; Xin Zhao; Ji-Rong Wen,Accept (poster),Matrix computation; Optimizer,"D: Memory-efficient and low-precision optimizers; X7: Structured products, transforms and GPU kernels",Low-bit optimizer-state encoding and reconstruction,pi-Quant uses irrational complex rotations to represent optimizer states compactly.,Lossy numerical encoding; reported quality and memory trade-offs depend on bit width and training setup.,Deep learning,,,Optimizer: pi-Quant compresses optimizer states using low-bit encodings based on irrational complex rotations. | Matrix computation: pi-Quant uses irrational complex rotations to represent optimizer states compactly.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=fSFgcEVDT2,https://neurips.cc/virtual/2025/poster/116843,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f943a0abbfe9fb6e46a01411fc7372c9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/f943a0abbfe9fb6e46a01411fc7372c9-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117824,NeurIPS 2025,117824,Is Grokking a Computational Glass Relaxation?,,Xiaotian Zhang; Yue Shang; Entao Yang; Ge Zhang,Accept (spotlight),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,Training dynamics: Interprets grokking as nonequilibrium glass relaxation and studies counterexamples to simple weight-norm explanations.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Tk5nQnTGmP,https://neurips.cc/virtual/2025/poster/117824,https://proceedings.neurips.cc/paper_files/paper/2025/hash/92f67b9047fa7a43d7506054b5f0ec6a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/92f67b9047fa7a43d7506054b5f0ec6a-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Training time; entropy; optimizer dynamics,Interprets grokking as nonequilibrium glass relaxation and studies counterexamples to simple weight-norm explanations.,The physical analogy and optimizer demonstration use controlled arithmetic tasks.,0
NeurIPS:118176,NeurIPS 2025,118176,KOALA++: Efficient Kalman-Based Optimization with Gradient-Covariance Products,,Zixuan XIa; Aram Davtyan; Paolo Favaro,Accept (poster),Matrix computation; Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; X3: Fisher, Hessian, derivatives and implicit differentiation",Gradient-covariance operations for Kalman optimizer updates,KOALA++ uses compact structured covariance representations to avoid dense covariance storage and inverse computation.,The covariance model is structured and approximate; uncertainty estimates are not the exact loss Hessian.,Deep learning,,,"Optimizer: KOALA++ builds structured Kalman-filter updates from gradient uncertainty, with compact covariance operations for scalable neural-network training. | Matrix computation: KOALA++ uses compact structured covariance representations to avoid dense covariance storage and inverse computation.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=Pvoy6fWaRJ,https://neurips.cc/virtual/2025/poster/118176,https://proceedings.neurips.cc/paper_files/paper/2025/hash/323acd89d43df534db8d39da4c67a4b1-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/323acd89d43df534db8d39da4c67a4b1-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:115721,NeurIPS 2025,115721,L$^2$M: Mutual Information Scaling Law for Long-Context Language Modeling,,Zhuo Chen; Oriol Comas; Zhuotao Jin; Di Luo; Marin Soljacic,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T3: Width/depth scaling and hyperparameter transfer; T4: Compute, data and model scaling laws",,,,,,,Training dynamics: Relates long-context model capacity to bipartite mutual-information scaling in language.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=s3maemwE5M,https://neurips.cc/virtual/2025/poster/115721,https://proceedings.neurips.cc/paper_files/paper/2025/hash/c9da56addea9c977cf4ba873e1da979d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/c9da56addea9c977cf4ba873e1da979d-Paper-Conference.pdf,,2026-09-24,LLM training,Context length; history-state capacity; architecture,Relates long-context model capacity to bipartite mutual-information scaling in language.,A capacity requirement rather than an optimized learning-rate schedule or convergence guarantee.,0
NeurIPS:115359,NeurIPS 2025,115359,Large Stepsizes Accelerate Gradient Descent for Regularized Logistic Regression,,Jingfeng Wu; Pierre Marion; Peter Bartlett,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T5: Stability, curvature and edge-of-stability dynamics",,,,,,,Training dynamics: Shows nonmonotone large-step GD can accelerate regularized logistic regression.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=w22e5MrS4X,https://neurips.cc/virtual/2025/poster/115359,https://proceedings.neurips.cc/paper_files/paper/2025/hash/96b8167534ef3cc30c230bbeb55a524d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/96b8167534ef3cc30c230bbeb55a524d-Paper-Conference.pdf,,2026-09-24,General optimization,Large constant step size; l2 regularization,Shows nonmonotone large-step GD can accelerate regularized logistic regression.,The guarantees require separable data and the stated loss structure.,0
NeurIPS:117396,NeurIPS 2025,117396,Learning Grouped Lattice Vector Quantizers for Low-Bit LLM Compression,,Xi Zhang; Xiaolin Wu; Jiamang Wang; Weisi Lin,Accept (poster),Matrix computation,X6: Matrix and tensor methods for compression,Low-bit lattice codebooks and weight reconstruction,"GLVQ learns generation matrices, uses Babai rounding for approximate nearest-lattice search, and decodes with matrix-vector products.",Babai rounding approximates nearest-lattice search and quantization is lossy.,Deep learning,,,"Matrix computation: GLVQ learns generation matrices, uses Babai rounding for approximate nearest-lattice search, and decodes with matrix-vector products.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=Ynwl0V1YH0,https://neurips.cc/virtual/2025/poster/117396,https://proceedings.neurips.cc/paper_files/paper/2025/hash/a0183ad2088503d707669e1d222bc8c4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/a0183ad2088503d707669e1d222bc8c4-Paper-Conference.pdf,https://github.com/xzhang9308/GLVQ.,2026-09-24,,,,,0
NeurIPS:117015,NeurIPS 2025,117015,Learning in Compact Spaces with Approximately Normalized Transformer,,Jörg Franke; Urs Spiegelhalter; Marianna Nezhurina; Jenia Jitsev; Frank Hutter; Michael Hefenbrock,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Approximately normalized Transformers study a training recipe that reduces normalization overhead and removes some tuning knobs.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=dH8mKmvADv,https://neurips.cc/virtual/2025/poster/117015,https://proceedings.neurips.cc/paper_files/paper/2025/hash/6dcdf117a037f459e53205d3f3af4a77-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/6dcdf117a037f459e53205d3f3af4a77-Paper-Conference.pdf,,2026-09-24,LLM training,Norm constraints; warm-up; weight decay; batch size,Approximately normalized Transformers study a training recipe that reduces normalization overhead and removes some tuning knobs.,"The claimed removal of warm-up/decay is architecture-specific, not a prescription for ordinary Transformers.",0
NeurIPS:116241,NeurIPS 2025,116241,Learning quadratic neural networks in high dimensions: SGD dynamics and scaling laws,,Gerard Ben Arous; Murat Erdogdu; Nuri Mert Vural; Denny Wu,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T3: Width/depth scaling and hyperparameter transfer; T4: Compute, data and model scaling laws; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,Training dynamics: Derives learning dynamics and risk scaling in high-dimensional quadratic neural networks.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=m3Sz3tFxIV,https://neurips.cc/virtual/2025/poster/116241,https://proceedings.neurips.cc/paper_files/paper/2025/hash/d7ce06e9293c3d8e6cb3f80b4157f875-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/d7ce06e9293c3d8e6cb3f80b4157f875-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Width; SGD steps; samples; signal spectrum,Derives learning dynamics and risk scaling in high-dimensional quadratic neural networks.,The exact dynamics rely on orthogonal signals and structured Gaussian data.,0
NeurIPS:116429,NeurIPS 2025,116429,Learning Sparse Approximate Inverse Preconditioners for Conjugate Gradient Solvers on GPUs,,Zhehao Li; Zhehao Li; Kangbo Lyu; Yixuan Li; Tao Du; Ligang Liu,Accept (poster),Matrix computation,"X8: Linear systems, sparse solvers and Gaussian processes",GPU-friendly preconditioning for conjugate gradients,"A GNN predicts sparse approximate inverse preconditioners, replacing triangular solves with matrix-vector products.",The matrix must satisfy the solver assumptions; generalization and speed depend on sparsity and problem distribution.,Scientific computing,,,"Matrix computation: A GNN predicts sparse approximate inverse preconditioners, replacing triangular solves with matrix-vector products.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=jtMDzggo6M,https://neurips.cc/virtual/2025/poster/116429,https://proceedings.neurips.cc/paper_files/paper/2025/hash/23fcc63005ac1a6e460ec4e209d17607-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/23fcc63005ac1a6e460ec4e209d17607-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:118924,NeurIPS 2025,118924,Least squares variational inference,,Yvann Le Fay; Nicolas Chopin; Simon Barthelmé,Accept (poster),Matrix computation; Optimizer,"J: Adjacent numerical, architectural, and specialized training methods; X3: Fisher, Hessian, derivatives and implicit differentiation",Natural-gradient-like variational inference updates,Replaces explicit large Fisher inverses with Monte Carlo ordinary least-squares regression of log-target quantities.,"Gradient-free does not mean exact: Monte Carlo regression produces stochastic, generally biased natural-gradient estimates.",General ML,,,Optimizer: Least-squares variational inference recasts natural-gradient-like inference updates as Monte Carlo regression without constructing a large Fisher inverse. | Matrix computation: Replaces explicit large Fisher inverses with Monte Carlo ordinary least-squares regression of log-target quantities.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Gvh6sU0uUt,https://neurips.cc/virtual/2025/poster/118924,https://proceedings.neurips.cc/paper_files/paper/2025/hash/d51ceadaf09a4699f18986702df24987-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/d51ceadaf09a4699f18986702df24987-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:119431,NeurIPS 2025,119431,Linear Attention for Efficient Bidirectional Sequence Modeling,,Arshia Afzal; Elias Abad Rocamora; Leyla Candogan; Pol Puigdemont; Francesco Tonin; Yongtao Wu; Mahsa Shoaran; Volkan Cevher,Accept (poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Bidirectional linear-attention sequence operators,"LION gives equivalent full-matrix, bidirectional recurrent and chunkwise-parallel forms.","Equivalence is within the supported linear-attention family, not with an arbitrary softmax Transformer.",Deep learning,,,"Matrix computation: LION gives equivalent full-matrix, bidirectional recurrent and chunkwise-parallel forms.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=Ar62cqTduE,https://neurips.cc/virtual/2025/poster/119431,https://proceedings.neurips.cc/paper_files/paper/2025/hash/71845d09f05d40d030fa3cde8b5dcd13-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/71845d09f05d40d030fa3cde8b5dcd13-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:119093,NeurIPS 2025,119093,Local Curvature Descent: Squeezing More Curvature out of Standard and Polyak Gradient Descent,,Peter Richtarik; Simone Maria Giancola; Dymitr Lubczyk; Robin Yadav,Accept (poster),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,Optimizer: Local Curvature Descent uses matrix-valued local curvature models for convex optimization; useful foundations rather than a demonstrated general LLM optimizer.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=EqWZ1yVRfN,https://neurips.cc/virtual/2025/poster/119093,https://proceedings.neurips.cc/paper_files/paper/2025/hash/107aaa54d9481515e981e332e2e115b1-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/107aaa54d9481515e981e332e2e115b1-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:116030,NeurIPS 2025,116030,Memory-Efficient Training with In-Place FFT Implementation,,XINYU DING; Bangtian Liu; Siyu Liao; Zhongfeng Wang,Accept (poster),Matrix computation,"X7: Structured products, transforms and GPU kernels",FFT transforms and frequency-domain parameter updates,A real-domain in-place FFT encoding preserves input/output dimension and reduces intermediate storage.,"Memory claims concern the proposed representation and implementation, not every FFT library or training workload.",Deep learning,,,Matrix computation: A real-domain in-place FFT encoding preserves input/output dimension and reduces intermediate storage.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=oWnAlRn3X1,https://neurips.cc/virtual/2025/poster/116030,https://proceedings.neurips.cc/paper_files/paper/2025/hash/b07091c16719ad3990e3d1ccee6641f1-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/b07091c16719ad3990e3d1ccee6641f1-Paper-Conference.pdf,,2026-09-24,,,,,0
NeurIPS:117868,NeurIPS 2025,117868,MGUP: A Momentum-Gradient Alignment Update Policy for Stochastic Optimization,,Da Chang; Ganzhao Yuan,Accept (spotlight),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,"Optimizer: MGUP uses gradient-momentum alignment to choose update magnitudes, with general neural-network optimization experiments.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=TDFSKAspoQ,https://neurips.cc/virtual/2025/poster/117868,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1d769a56c0fd47b03cfa491bdc3be9ba-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/1d769a56c0fd47b03cfa491bdc3be9ba-Paper-Conference.pdf,https://github.com/MaeChd/MGUP.,2026-09-24,,,,,0
NeurIPS:115158,NeurIPS 2025,115158,MISA: Memory-Efficient LLMs Optimization with Module-wise Importance Sampling,,Yuxi Liu; Renjia Deng; Yutong He; xue wang; Tao Yao; Kun Yuan,Accept (poster),Optimizer,D: Memory-efficient and low-precision optimizers,,,,,,,Optimizer: MISA allocates memory-efficient updates through module-wise importance sampling for language-model training.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=yISJGSdzdd,https://neurips.cc/virtual/2025/poster/115158,https://proceedings.neurips.cc/paper_files/paper/2025/hash/73efab19ebde03ff0958f4f155483f57-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/73efab19ebde03ff0958f4f155483f57-Paper-Conference.pdf,,2026-09-24,,,,,0
