key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
ICLR:10008176,ICLR 2026,10008176,Barriers for Learning in an Evolving World:  Mathematical Understanding of Loss of Plasticity,,Amir Joudaki; Giulia Lanzillotta; Mohammad Samragh; Iman Mirzadeh; Keivan Alizadeh-Vahid; Thomas Hofmann; Mehrdad Farajtabar; Fartash Faghri,Accept (Poster),Manifold; Optimizer,"H: Learning rates, batch sizes, parameterization, and plasticity; M5: Supporting geometry, statistics, and training-dynamics papers",,,,,Invariant submanifolds of parameter dynamics,Related/supporting,"Optimizer: Analyzes plasticity loss as gradient dynamics becoming trapped in invariant parameter manifolds and studies architectural interventions; supporting theory rather than a new LLM optimizer. | Manifold: Explains loss of plasticity through trapping near frozen- and cloned-unit manifolds. These are dynamical-system obstructions, not a prescribed feasible manifold.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=g6kof5fSba,https://iclr.cc/virtual/2026/poster/10008176,,https://openreview.net/pdf?id=g6kof5fSba,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=g6kof5fSba,,ICLR_10008176,"@misc{ICLR_10008176,
  title = {{Barriers for Learning in an Evolving World:  Mathematical Understanding of Loss of Plasticity}},
  author = {Amir Joudaki and Giulia Lanzillotta and Mohammad Samragh and Iman Mirzadeh and Keivan Alizadeh-Vahid and Thomas Hofmann and Mehrdad Farajtabar and Fartash Faghri},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=g6kof5fSba}
}",Generated from catalogue metadata,https://openreview.net/forum?id=g6kof5fSba
ICLR:10008904,ICLR 2026,10008904,Bayesian Influence Functions for Hessian-Free Data Attribution,,Philipp Alexander Kreer; Wilson Wu; Maxwell Adam; Zach Furman; Jesse Hoogland,Accept (Poster),Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X3: Fisher, Hessian, derivatives and implicit differentiation",Data influence scores,Replace inverse-Hessian operations with loss-landscape statistics estimated by stochastic-gradient MCMC.,"A Bayesian influence construction, not an algebraically exact classical influence-function evaluation.",Deep learning,,,"Optimizer: EKFAC comparison: Bayesian influence functions replace inverse-Hessian computations with stochastic-gradient MCMC loss statistics and evaluate against EK-FAC. A Hessian-free alternative, not an EKFAC variant. | Matrix computation: Replace inverse-Hessian operations with loss-landscape statistics estimated by stochastic-gradient MCMC.",Official accepted-paper title and abstract; targeted full-text passage checked,"https://openreview.net/pdf?id=YEBpZVm70i — Section 4 and Figure 4, BIF versus EK-FAC retraining experiments; indexed accepted-paper full text. Targeted check recorded in the earlier project catalog; not a complete paper review.",https://openreview.net/forum?id=YEBpZVm70i,https://iclr.cc/virtual/2026/poster/10008904,,https://openreview.net/pdf?id=YEBpZVm70i,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=YEBpZVm70i,,ICLR_10008904,"@misc{ICLR_10008904,
  title = {{Bayesian Influence Functions for Hessian-Free Data Attribution}},
  author = {Philipp Alexander Kreer and Wilson Wu and Maxwell Adam and Zach Furman and Jesse Hoogland},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=YEBpZVm70i}
}",Generated from catalogue metadata,https://openreview.net/forum?id=YEBpZVm70i
ICLR:10007569,ICLR 2026,10007569,Beyond Outliers: A Study of Optimizers Under Quantization,,Georgios Vlassis; Saleh Ashkboos; Alexandra Volkova; Torsten Hoefler; Dan Alistarh,Accept (Poster),Optimizer; Training dynamics,"D: Memory-efficient and low-precision optimizers; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Systematic study of how optimizer choice affects post-training quantization and quantization-aware training; compares six optimizers and analyzes quantization scaling. | Training dynamics: Systematic study of how optimizer choice affects post-training quantization and quantization-aware training; compares six optimizers and analyzes quantization scaling.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=mVldAuDAn5,https://iclr.cc/virtual/2026/poster/10007569,,https://openreview.net/pdf?id=mVldAuDAn5,,2026-09-23,LLM training,Optimizer choice; quantization; precision,Systematic study of how optimizer choice affects post-training quantization and quantization-aware training; compares six optimizers and analyzes quantization scaling.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=mVldAuDAn5,,ICLR_10007569,"@misc{ICLR_10007569,
  title = {{Beyond Outliers: A Study of Optimizers Under Quantization}},
  author = {Georgios Vlassis and Saleh Ashkboos and Alexandra Volkova and Torsten Hoefler and Dan Alistarh},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=mVldAuDAn5}
}",Generated from catalogue metadata,https://openreview.net/forum?id=mVldAuDAn5
ICLR:10009536,ICLR 2026,10009536,Boosting Multi-Domain Reasoning of LLMs via Curvature-Guided Policy Optimization,,Xize Liang; Lin Yang; Jie Wang; Rui Liu; Yang Lu; Jinliang Zeng; Hanzhu Chen; Dong Li; Jianye Hao,Accept (Poster),Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training",,,,,,,Optimizer: Curvature-Guided Policy Optimization adds diagonal curvature regularization to multi-domain LLM reinforcement learning; a specialized post-training method.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=R2EZtdHWJT,https://iclr.cc/virtual/2026/poster/10009536,,https://openreview.net/pdf?id=R2EZtdHWJT,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=R2EZtdHWJT,,ICLR_10009536,"@misc{ICLR_10009536,
  title = {{Boosting Multi-Domain Reasoning of LLMs via Curvature-Guided Policy Optimization}},
  author = {Xize Liang and Lin Yang and Jie Wang and Rui Liu and Yang Lu and Jinliang Zeng and Hanzhu Chen and Dong Li and Jianye Hao},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=R2EZtdHWJT}
}",Generated from catalogue metadata,https://openreview.net/forum?id=R2EZtdHWJT
ICLR:10011765,ICLR 2026,10011765,Can Small Training Runs Reliably Guide Data Curation? Rethinking Proxy-Model Practice,,Jiachen (Tianhao) Wang; Tong Wu; Kaifeng Lyu; James Y Zou; Dawn Song; Ruoxi Jia; Prateek Mittal,Accept (Poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T4: Compute, data and model scaling laws",,,,,,,Training dynamics: Shows small-model data rankings can flip with hyperparameters and studies reduced proxy rates as a more reliable comparison protocol.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=2FZC0c06jP,https://iclr.cc/virtual/2026/poster/10011765,,https://openreview.net/pdf?id=2FZC0c06jP,,2026-09-23,LLM training,Proxy learning rate; data recipe; tuning budget; scale,Shows small-model data rankings can flip with hyperparameters and studies reduced proxy rates as a more reliable comparison protocol.,A theoretical ordering result is for random-feature models; LLM reliability is empirically tested across recipes.,13,2026,Accepted,https://openreview.net/forum?id=2FZC0c06jP,,ICLR_10011765,"@misc{ICLR_10011765,
  title = {{Can Small Training Runs Reliably Guide Data Curation? Rethinking Proxy-Model Practice}},
  author = {Jiachen (Tianhao) Wang and Tong Wu and Kaifeng Lyu and James Y Zou and Dawn Song and Ruoxi Jia and Prateek Mittal},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=2FZC0c06jP}
}",Generated from catalogue metadata,https://openreview.net/forum?id=2FZC0c06jP
ICLR:10006480,ICLR 2026,10006480,Cautious Optimizers: Improving Training with One Line of Code,,Kaizhao Liang; Lizhang Chen; Bo Liu; Qiang Liu,Accept (Poster),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,"Optimizer: Cautious optimizers apply a one-line modification to momentum-based update rules, including AdamW and Lion; evaluated on language-model pretraining and post-training.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=zBPZeRjfgu,https://iclr.cc/virtual/2026/poster/10006480,,https://openreview.net/pdf?id=zBPZeRjfgu,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=zBPZeRjfgu,,ICLR_10006480,"@misc{ICLR_10006480,
  title = {{Cautious Optimizers: Improving Training with One Line of Code}},
  author = {Kaizhao Liang and Lizhang Chen and Bo Liu and Qiang Liu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=zBPZeRjfgu}
}",Generated from catalogue metadata,https://openreview.net/forum?id=zBPZeRjfgu
ICLR:10010446,ICLR 2026,10010446,Cautious Weight Decay,,Lizhang Chen; Jonathan Li; Kaizhao Liang; Baiyu Su; Cong Xie; Chen Liang; Ni Lao; Qiang Liu,Accept (Poster),Optimizer; Training dynamics,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; T7: Initialization, normalization, weight decay and regularization",,,,,,,"Optimizer: Cautious Weight Decay applies decay only where parameter and optimizer-update signs agree; a drop-in modification tested with AdamW, Lion, and Muon in LM pretraining. | Training dynamics: Cautious Weight Decay applies decay only where parameter and optimizer-update signs agree; a drop-in modification tested with AdamW, Lion, and Muon in LM pretraining.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=Gwe6gbGng5,https://iclr.cc/virtual/2026/poster/10010446,,https://openreview.net/pdf?id=Gwe6gbGng5,,2026-09-23,LLM training,Weight-decay masking; update signs,"Cautious Weight Decay applies decay only where parameter and optimizer-update signs agree; a drop-in modification tested with AdamW, Lion, and Muon in LM pretraining.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=Gwe6gbGng5,,ICLR_10010446,"@misc{ICLR_10010446,
  title = {{Cautious Weight Decay}},
  author = {Lizhang Chen and Jonathan Li and Kaizhao Liang and Baiyu Su and Cong Xie and Chen Liang and Ni Lao and Qiang Liu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=Gwe6gbGng5}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Gwe6gbGng5
ICLR:10008009,ICLR 2026,10008009,Celo2: Towards Learned Optimization Free Lunch,,Abhinav Moudgil; Boris Knyazev; Eugene Belilovsky,Accept (Poster),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,Optimizer: Celo2 learns a normalized update rule with inexpensive meta-training and studies transfer to billion-parameter pretraining tasks.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=hxDB30LwVe,https://iclr.cc/virtual/2026/poster/10008009,,https://openreview.net/pdf?id=hxDB30LwVe,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=hxDB30LwVe,,ICLR_10008009,"@misc{ICLR_10008009,
  title = {{Celo2: Towards Learned Optimization Free Lunch}},
  author = {Abhinav Moudgil and Boris Knyazev and Eugene Belilovsky},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=hxDB30LwVe}
}",Generated from catalogue metadata,https://openreview.net/forum?id=hxDB30LwVe
ICLR:10008523,ICLR 2026,10008523,Comparing the learning dynamics of in-context learning and fine-tuning in language models,,Basile Confavreux; Aaditya Singh; Jin Hwa Lee; Amaury Sabran; Andrew Saxe,Accept (Poster),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,Training dynamics: Compares how ICL and SFT change representations and inherited task priors.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=cJAtzOcAnd,https://iclr.cc/virtual/2026/poster/10008523,,https://openreview.net/pdf?id=cJAtzOcAnd,,2026-09-23,LLM training,In-context examples; fine-tuning; training stage,Compares how ICL and SFT change representations and inherited task priors.,The study uses medium-sized models and distinguishes activation adaptation from weight training.,0,2026,Accepted,https://openreview.net/forum?id=cJAtzOcAnd,,ICLR_10008523,"@misc{ICLR_10008523,
  title = {{Comparing the learning dynamics of in-context learning and fine-tuning in language models}},
  author = {Basile Confavreux and Aaditya Singh and Jin Hwa Lee and Amaury Sabran and Andrew Saxe},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=cJAtzOcAnd}
}",Generated from catalogue metadata,https://openreview.net/forum?id=cJAtzOcAnd
ICLR:10008289,ICLR 2026,10008289,"Completed Hyperparameter Transfer across Modules, Width, Depth, Batch and Duration",,Bruno Mlodozeniec; Pierre Ablin; Louis Béthune; Dan Busbridge; Michal Klein; Jason Ramapuram; marco cuturi,Accept (Poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T3: Width/depth scaling and hyperparameter transfer; T7: Initialization, normalization, weight decay and regularization",,,,,,,"Optimizer: Studies hyperparameter transfer across width, depth, modules, batch size, and training duration, including Adam parameters and weight decay in LLM training. | Training dynamics: Studies hyperparameter transfer across width, depth, modules, batch size, and training duration, including Adam parameters and weight decay in LLM training.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=elB9k4nTL1,https://iclr.cc/virtual/2026/poster/10008289,,https://openreview.net/pdf?id=elB9k4nTL1,,2026-09-23,LLM training,Modules; width; depth; batch size; duration; Adam betas; weight decay,"Studies hyperparameter transfer across width, depth, modules, batch size, and training duration, including Adam parameters and weight decay in LLM training.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",1,2026,Accepted,https://openreview.net/forum?id=elB9k4nTL1,,ICLR_10008289,"@misc{ICLR_10008289,
  title = {{Completed Hyperparameter Transfer across Modules, Width, Depth, Batch and Duration}},
  author = {Bruno Mlodozeniec and Pierre Ablin and Louis Béthune and Dan Busbridge and Michal Klein and Jason Ramapuram and marco cuturi},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=elB9k4nTL1}
}",Generated from catalogue metadata,https://openreview.net/forum?id=elB9k4nTL1
ICLR:10009552,ICLR 2026,10009552,Compute-Optimal Quantization-Aware Training,,Aleksandr Dremov; David Grangier; Angelos Katharopoulos; Awni Hannun,Accept (Poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Models the optimal precision-training allocation and combines learning-rate cooldown with QAT.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=QpbtT95S95,https://iclr.cc/virtual/2026/poster/10009552,,https://openreview.net/pdf?id=QpbtT95S95,,2026-09-23,LLM training,QAT duration; FP/QAT compute split; bit width; cooldown,Models the optimal precision-training allocation and combines learning-rate cooldown with QAT.,"Optimal ratios depend on budget, precision and model size; fixed ratios need not transfer.",0,2026,Accepted,https://openreview.net/forum?id=QpbtT95S95,,ICLR_10009552,"@misc{ICLR_10009552,
  title = {{Compute-Optimal Quantization-Aware Training}},
  author = {Aleksandr Dremov and David Grangier and Angelos Katharopoulos and Awni Hannun},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=QpbtT95S95}
}",Generated from catalogue metadata,https://openreview.net/forum?id=QpbtT95S95
ICLR:10007694,ICLR 2026,10007694,"Converge Faster, Talk Less: Hessian-Informed Federated Zeroth-Order Optimization",,Zhe Li; Bicheng Ying; Zidong Liu; Chaosheng Dong; Haibo Yang,Accept (Poster),Optimizer,F: Zeroth-order and backpropagation alternatives for LLMs,,,,,,,Optimizer: HiSo uses global diagonal-Hessian approximations to accelerate federated zeroth-order LLM fine-tuning while retaining scalar-only communication.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=lJqssVKeR7,https://iclr.cc/virtual/2026/poster/10007694,,https://openreview.net/pdf?id=lJqssVKeR7,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=lJqssVKeR7,,ICLR_10007694,"@misc{ICLR_10007694,
  title = {{Converge Faster, Talk Less: Hessian-Informed Federated Zeroth-Order Optimization}},
  author = {Zhe Li and Bicheng Ying and Zidong Liu and Chaosheng Dong and Haibo Yang},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=lJqssVKeR7}
}",Generated from catalogue metadata,https://openreview.net/forum?id=lJqssVKeR7
ICLR:10007695,ICLR 2026,10007695,Convergence of Muon with Newton-Schulz,,Gyu Yeol Kim; Min-hwan Oh,Accept (Poster),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,Optimizer: Proves convergence of practical Muon using finitely many Newton-Schulz iterations and quantifies the approximation gap to exact SVD-based polar updates.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=lJSfxtLpLm,https://iclr.cc/virtual/2026/poster/10007695,,https://openreview.net/pdf?id=lJSfxtLpLm,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=lJSfxtLpLm,,ICLR_10007695,"@misc{ICLR_10007695,
  title = {{Convergence of Muon with Newton-Schulz}},
  author = {Gyu Yeol Kim and Min-hwan Oh},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=lJSfxtLpLm}
}",Generated from catalogue metadata,https://openreview.net/forum?id=lJSfxtLpLm
ICLR:10008408,ICLR 2026,10008408,Convex Dominance in Deep Learning I: A Scaling Law of Loss and Learning Rate,,Zhiqi Bu; Shiyun Xu; Jialin Mao,Accept (Poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T4: Compute, data and model scaling laws",,,,,,,Optimizer: Models loss and optimal learning-rate scaling using approximately convex training dynamics across model sizes and training horizons. | Training dynamics: Models loss and optimal learning-rate scaling using approximately convex training dynamics across model sizes and training horizons.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=dSdLqg02tx,https://iclr.cc/virtual/2026/poster/10008408,,https://openreview.net/pdf?id=dSdLqg02tx,,2026-09-23,LLM training,Learning rate; model scale; training horizon,Models loss and optimal learning-rate scaling using approximately convex training dynamics across model sizes and training horizons.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=dSdLqg02tx,,ICLR_10008408,"@misc{ICLR_10008408,
  title = {{Convex Dominance in Deep Learning I: A Scaling Law of Loss and Learning Rate}},
  author = {Zhiqi Bu and Shiyun Xu and Jialin Mao},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=dSdLqg02tx}
}",Generated from catalogue metadata,https://openreview.net/forum?id=dSdLqg02tx
ICLR:10007916,ICLR 2026,10007916,COSMOS: A Hybrid Adaptive Optimizer for Efficient Training of Large Language Models,,Liming Liu; Zhenghao Xu; Zixuan Zhang; Hao Kang; Zichong Li; Chen Liang; Weizhu Chen; Tuo Zhao,Accept (Poster),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,"Optimizer: COSMOS applies SOAP in the leading gradient eigensubspace and Muon in the residual space, targeting memory-efficient LLM training.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=j2QTOOtM8R,https://iclr.cc/virtual/2026/poster/10007916,,https://openreview.net/pdf?id=j2QTOOtM8R,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=j2QTOOtM8R,,ICLR_10007916,"@misc{ICLR_10007916,
  title = {{COSMOS: A Hybrid Adaptive Optimizer for Efficient Training of Large Language Models}},
  author = {Liming Liu and Zhenghao Xu and Zixuan Zhang and Hao Kang and Zichong Li and Chen Liang and Weizhu Chen and Tuo Zhao},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=j2QTOOtM8R}
}",Generated from catalogue metadata,https://openreview.net/forum?id=j2QTOOtM8R
ICLR:10011679,ICLR 2026,10011679,Dataless Weight Disentanglement in Task Arithmetic via Kronecker-Factored Approximate Curvature,,Angelo Porrello; Pietro Buzzega; Felix Dangel; Thomas Sommariva; Riccardo Salami; Lorenzo Bonicelli; Simone Calderara,Accept (Poster),Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations",,,,,,,Optimizer: KFAC method/application: TAK constructs a dataless curvature regularizer to reduce interference in task arithmetic and model merging.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=32mrjmaeMP,https://iclr.cc/virtual/2026/poster/10011679,,https://openreview.net/pdf?id=32mrjmaeMP,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=32mrjmaeMP,,ICLR_10011679,"@misc{ICLR_10011679,
  title = {{Dataless Weight Disentanglement in Task Arithmetic via Kronecker-Factored Approximate Curvature}},
  author = {Angelo Porrello and Pietro Buzzega and Felix Dangel and Thomas Sommariva and Riccardo Salami and Lorenzo Bonicelli and Simone Calderara},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=32mrjmaeMP}
}",Generated from catalogue metadata,https://openreview.net/forum?id=32mrjmaeMP
ICLR:10009256,ICLR 2026,10009256,DeMo: Decoupled Momentum Optimization,,Bowen Peng; Lizhang Chen; Baiyu Su; Jeffrey Quesnelle; Diederik (Durk) Kingma; Qiang Liu,Accept (Poster),Optimizer,E: Training stabilization and distributed optimization,,,,,,,"Optimizer: DeMo decouples local momentum, sparsifies transformed updates, and reuses momentum for error feedback to reduce language-model training communication.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=U9oewpa7cn,https://iclr.cc/virtual/2026/poster/10009256,,https://openreview.net/pdf?id=U9oewpa7cn,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=U9oewpa7cn,,ICLR_10009256,"@misc{ICLR_10009256,
  title = {{DeMo: Decoupled Momentum Optimization}},
  author = {Bowen Peng and Lizhang Chen and Baiyu Su and Jeffrey Quesnelle and Diederik (Durk) Kingma and Qiang Liu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=U9oewpa7cn}
}",Generated from catalogue metadata,https://openreview.net/forum?id=U9oewpa7cn
ICLR:10011382,ICLR 2026,10011382,DES-LOC: Desynced Low Communication Adaptive Optimizers for Foundation Models,,Alex Iacob; Lorenzo Sani; Mher Safaryan; Paris Giampouras; Samuel Horváth; Andrej Jovanovic; Meghdad Kurmanji; Preslav Aleksandrov; William Shen; Xinchi Qiu; Nic Lane,Accept (Poster),Optimizer,E: Training stabilization and distributed optimization,,,,,,,"Optimizer: DES-LOC synchronizes parameters and momenta at different periods, with convergence analysis and distributed language-model experiments.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=6N2qFixxYZ,https://iclr.cc/virtual/2026/poster/10011382,,https://openreview.net/pdf?id=6N2qFixxYZ,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=6N2qFixxYZ,,ICLR_10011382,"@misc{ICLR_10011382,
  title = {{DES-LOC: Desynced Low Communication Adaptive Optimizers for Foundation Models}},
  author = {Alex Iacob and Lorenzo Sani and Mher Safaryan and Paris Giampouras and Samuel Horváth and Andrej Jovanovic and Meghdad Kurmanji and Preslav Aleksandrov and William Shen and Xinchi Qiu and Nic Lane},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=6N2qFixxYZ}
}",Generated from catalogue metadata,https://openreview.net/forum?id=6N2qFixxYZ
ICLR:10011405,ICLR 2026,10011405,DNT: a Deeply Normalized Transformer that can be trained by Momentum SGD,,Xianbiao Qi; Marco Chen; Wenjie Xiao; Jiaquan Ye; Yelin He; Chun-Guang Li; Zhouchen Lin,Accept (Poster),Optimizer; Training dynamics,"E: Training stabilization and distributed optimization; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: DNT modifies Transformer normalization to make gradients more suitable for momentum SGD; includes GPT and ViT training experiments. | Training dynamics: DNT modifies Transformer normalization to make gradients more suitable for momentum SGD; includes GPT and ViT training experiments.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=62pn18XmAg,https://iclr.cc/virtual/2026/poster/10011405,,https://openreview.net/pdf?id=62pn18XmAg,,2026-09-23,LLM training,Transformer normalization; momentum SGD,DNT modifies Transformer normalization to make gradients more suitable for momentum SGD; includes GPT and ViT training experiments.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=62pn18XmAg,,ICLR_10011405,"@misc{ICLR_10011405,
  title = {{DNT: a Deeply Normalized Transformer that can be trained by Momentum SGD}},
  author = {Xianbiao Qi and Marco Chen and Wenjie Xiao and Jiaquan Ye and Yelin He and Chun-Guang Li and Zhouchen Lin},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=62pn18XmAg}
}",Generated from catalogue metadata,https://openreview.net/forum?id=62pn18XmAg
ICLR:10009373,ICLR 2026,10009373,Downgrade to Upgrade: Optimizer Simplification Enhances Robustness in LLM Unlearning,,Yicheng Lang; Yihua Zhang; Chongyu Fan; Changsheng Wang; Jinghan Jia; Sijia Liu,Accept (Poster),Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training",,,,,,,Optimizer: Studies optimizer order and noise in robust LLM unlearning and proposes a hybrid first-/zeroth-order optimizer.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Sswng2ToR4,https://iclr.cc/virtual/2026/poster/10009373,,https://openreview.net/pdf?id=Sswng2ToR4,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=Sswng2ToR4,,ICLR_10009373,"@misc{ICLR_10009373,
  title = {{Downgrade to Upgrade: Optimizer Simplification Enhances Robustness in LLM Unlearning}},
  author = {Yicheng Lang and Yihua Zhang and Chongyu Fan and Changsheng Wang and Jinghan Jia and Sijia Liu},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=Sswng2ToR4}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Sswng2ToR4
ICLR:10010597,ICLR 2026,10010597,Efficient Orthogonal Fine-Tuning with Principal Subspace Adaptation,,Fei Wu; Jia Hu; Geyong Min; Shiqiang Wang,Accept (Poster),Manifold; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M4: Related constrained and geometry-aware optimization",,,,,"Principal-subspace orthogonal transformations, gradually relaxed",Related/supporting,"Optimizer: PSOFT restricts orthogonal fine-tuning transformations to a principal weight subspace and gradually relaxes orthogonality for adaptation. | Manifold: PSOFT uses constrained/reparameterized orthogonal fine-tuning and tunable relaxations; useful for manifold-inspired PEFT, with deliberate departure from strict orthogonality.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=FSHrinMArK,https://iclr.cc/virtual/2026/poster/10010597,,https://openreview.net/pdf?id=FSHrinMArK,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=FSHrinMArK,,ICLR_10010597,"@misc{ICLR_10010597,
  title = {{Efficient Orthogonal Fine-Tuning with Principal Subspace Adaptation}},
  author = {Fei Wu and Jia Hu and Geyong Min and Shiqiang Wang},
  year = {2026},
  note = {ICLR 2026; Accept (Poster)},
  url = {https://openreview.net/forum?id=FSHrinMArK}
}",Generated from catalogue metadata,https://openreview.net/forum?id=FSHrinMArK
